gene	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120
Mp6g17560	8.053799001	8.022147716	7.699093748	8.105186058	7.939057433	8.150100432	8.489326364	8.72234984	8.530328431	8.316976486	8.371237868	8.32870529	8.14235433	7.907021523	8.411826295	8.105927406	8.157679097	7.82789004	8.221241069	7.930857311	8.399474731	8.661051905	9.112913572	9.104249476
Mp6g17700	8.747522534	9.14492796	9.210609526	8.496467552	8.472171662	8.625483783	8.630901813	8.848421781	8.690477633	8.280067278	8.514991277	8.410944882	9.007591896	8.939502977	8.708169502	8.782928931	9.246692704	9.136123916	8.489333652	9.339102756	10.11406642	9.8180254	10.20396568	9.533040408
Mp6g17720	7.599794816	7.495296174	7.699093748	7.603199375	7.515856334	7.559543394	7.403699188	7.493975883	7.620159172	7.448594988	7.762767986	7.576480816	7.449754195	7.624179478	7.30374546	7.256007347	7.805688445	7.752558651	7.481134011	9.021826674	8.847469051	8.482002617	8.991189608	8.350141799
Mp6g17890	7.654256093	7.832074648	7.47562356	8.745460383	8.903447764	8.679689453	7.700226395	7.863720381	7.52557336	8.387474844	8.424232307	8.443604029	7.799804887	8.080006198	7.511595937	7.865838418	7.911081435	7.843270009	7.536289799	7.620237403	8.290260949	8.159135024	7.881660833	8.081232268
Mp6g18000	11.17038327	11.02739318	11.22294591	11.04266763	11.03176979	11.19314078	10.85935036	11.00597127	10.82891085	10.12345401	10.31026994	10.42001731	11.5881804	11.60247403	10.36520207	10.87600328	11.54198823	11.4456174	10.47818328	10.99708272	11.53592475	11.57214354	11.11089747	11.36737571
Mp6g18030	7.599794816	7.871210721	7.714001646	7.985990165	8.136007771	7.950635249	7.951454738	7.999933292	7.85317897	8.153237178	8.21883562	8.32870529	7.835759456	7.801663758	7.85951129	7.97493829	7.763685085	7.858405626	7.818285971	7.863549877	8.180808556	8.37810627	8.699232942	8.808888706
Mp6g18130	8.300742894	8.454021438	8.974771485	8.303807387	8.399846613	8.347002403	8.116645953	8.327410026	8.55242084	8.407831053	8.483990333	8.424115248	8.573834599	8.583387989	8.361824704	8.408289553	8.623832457	8.591756517	8.263516943	8.915181081	9.8644338	9.577827995	10.05616809	9.610447409
Mp6g18180	8.761886966	8.891671319	8.764072823	8.764157877	8.686465114	8.684984429	8.267856531	8.582453401	8.683922502	8.547468021	8.483990333	8.410944882	8.932105891	8.82885204	8.426799263	8.553368063	9.043617254	9.040499619	8.238340253	8.594251303	8.653357717	8.632938411	8.287478414	7.893556511
Mp6g18200	11.94929484	12.04158615	11.0945556	12.18898281	12.21650553	12.25601584	12.08410457	12.02614353	12.10183427	12.41672296	12.3581429	12.23091307	11.07979532	11.30821201	12.70805949	13.00374151	10.97822729	11.16068272	12.71128975	12.71189563	11.21715066	11.18810531	11.79134925	11.92769826
Mp6g18230	11.27177624	11.34398888	11.3326312	10.76196403	10.76346718	11.06088581	12.10034977	12.2276136	12.20249377	11.57789948	11.66289172	11.6125056	11.23537418	10.76582425	12.25910224	11.89135984	11.29065964	10.9122653	12.17985685	11.92473373	10.923378	10.8598082	12.14452715	12.02072543
Mp6g18450	7.461262772	7.381922028	7.292764213	7.753180704	7.616153112	7.726865332	8.336538672	8.078815347	8.405241878	8.35977936	8.326043743	8.232550983	7.756013811	7.795452481	7.982944657	7.659949319	7.652595726	7.817495873	7.824614437	7.712639375	8.482452253	8.488408572	8.59539928	8.679755432
Mp6g18480	12.67019097	12.77290663	12.22751442	12.53328689	12.46229406	12.58057655	14.25258881	14.21112416	14.26945391	14.50160421	14.47992802	14.45112738	12.54689698	12.44717444	14.22933719	14.30025407	12.61465924	12.31864606	14.23920692	14.11192809	12.49569581	12.43514921	13.73766139	13.86511619
Mp6g18550	8.723218487	8.830456715	8.669148297	8.707226664	8.799501771	8.70594648	9.309388468	9.255186247	9.216154652	8.988950915	8.938287725	9.017988356	8.588847929	8.577285542	9.322136805	9.26429515	8.766886417	8.655030366	9.315443238	9.400877062	8.510763181	8.398929979	8.859674553	8.781898936
Mp6g18650	9.323428691	8.934811072	8.699577938	8.908905904	8.794985033	8.894197039	9.131216417	9.194815832	9.111256762	9.106948559	9.157713487	9.354259626	9.601003626	10.00372179	8.441587978	8.846195386	9.69304064	9.916896044	8.443904794	9.126997929	9.362304953	9.32981231	8.397908427	8.290671952
Mp6g18730	10.48247455	10.23615638	10.62457315	10.47699025	10.74691926	10.61776033	9.006587302	9.23868395	8.878677827	9.628179615	9.538665215	9.616079122	10.58852863	10.41731094	8.915841439	9.188158833	10.53984814	10.60683047	8.888452496	9.40218962	9.56954526	9.720268472	9.072843876	9.179025768
Mp6g18780	11.29371433	11.16124803	11.24730267	11.8510194	11.8842399	11.9724862	9.638913655	9.863474706	9.870961076	10.63154477	10.52528101	10.59623562	11.26907171	11.22553114	9.694562142	9.657445327	11.33644834	11.21455481	9.726681581	9.795870196	11.94337933	12.00993181	10.71159352	10.77211855
Mp6g18930	7.613754906	7.811884887	7.265466868	7.786978132	7.616153112	7.701187469	7.292691535	7.370414884	7.417160451	7.566721851	7.406061143	7.443718644	7.562825278	7.770180008	7.388233346	7.637925983	7.638526158	7.735572733	7.320021431	7.576309619	7.463681974	7.354727905	7.177196595	7.21315688
Mp6g18940	7.426516448	7.464764718	7.455364748	7.808837523	7.693178996	7.751817828	7.628475366	7.717220107	7.545437433	8.119142512	8.094086839	7.932639252	7.239406317	7.464792696	7.77438193	7.980094337	7.408857172	7.729838055	7.731804234	8.200743306	7.927003472	8.028740194	8.200380698	8.342385024
Mp6g19010	12.04560949	12.19374709	12.91613421	11.42118165	11.30136991	11.59165936	12.28996918	12.29427216	12.38868068	11.44361643	11.48064003	11.35329339	12.55063275	12.0594674	12.18228596	11.47659793	12.61087726	12.12624948	12.05313081	11.74963725	11.61529822	11.71954949	11.82969817	11.49006137
Mp6g19040	7.161840859	7.510090124	7.01042963	7.656198059	7.994117895	7.172046148	7.213981756	7.627031735	7.34259235	7.9607512	7.762767986	7.513089321	7.302383078	7.243493207	7.365259652	7.340947375	7.348034096	7.418370024	7.33213787	7.494670714	7.138872785	7.454130991	7.349983058	7.321087838
Mp6g19130	7.28758988	7.014378211	7.173763147	7.234567066	7.060788377	7.460306822	7.727325195	7.370414884	7.583683528	7.682798348	7.650564677	7.649139667	7.211945065	7.138791925	7.54839866	7.215103789	7.280425927	7.251602117	7.344012782	7.426800122	7.40428737	7.321578895	7.588287382	7.747405902
Mp6g19170	7.692886051	7.593218374	7.100684046	7.095437115	7.15605066	6.698488405	16.41981733	16.39494186	16.44413605	7.566721851	7.60960996	9.109266613	7.594459944	6.698488405	16.24999697	7.954049432	7.706640704	7.122005634	16.29064773	7.734266773	7.367783288	7.573082047	15.51887937	15.55052691
Mp6g19230	12.57117316	12.6234381	11.82959664	12.56472503	12.44296884	12.526367	12.65469041	12.62045275	12.59136399	13.30313644	13.16590856	13.2867489	12.07433918	12.02299455	12.9664518	13.08905934	12.11415737	11.77931309	12.96071112	12.91816133	12.0823243	12.11017981	12.81356348	13.09304745
Mp6g19260	7.510357408	7.644130378	7.771240204	7.589390358	7.451864526	7.604680803	7.292691535	7.692410327	7.34259235	7.919672925	7.938439404	7.545444916	7.512792074	8.249137755	7.520967765	8.34350365	7.693445835	8.185231687	7.47151934	8.227349149	7.265574218	7.286442911	7.002080428	7.094077126
Mp6g19380	9.485309599	9.399648058	9.262665327	9.573514402	9.744040326	9.736030013	10.24956938	10.44799141	10.36091281	10.81815162	10.76482578	10.8021673	9.671823538	9.93387915	10.05165318	10.63855697	9.518227266	9.6476843	10.14815396	10.38472583	9.419559878	9.282017243	9.247288781	9.324517805
Mp6g19470	14.6231849	14.47998398	13.71106698	14.88787222	14.9071083	14.78468318	15.43221794	15.36807333	15.39697683	14.84972333	14.77455276	14.90891473	14.57053995	15.02212829	15.21590152	14.40213592	14.61682917	14.81624703	15.15534749	14.09736409	14.84758218	14.64638305	15.39271729	15.51409538
Mp6g19490	9.062518378	9.141627913	8.758341896	8.479116389	8.605113072	8.503375465	8.589496069	8.461635645	8.405241878	9.309150971	9.260263204	9.154534521	9.168063303	8.417458316	8.233205311	8.054506439	9.110909354	8.511326737	8.316246444	8.152605994	8.610199336	8.754817706	8.471920581	8.616148459
Mp6g19530	8.387552325	8.265072166	8.273027009	9.065351441	8.873975767	9.006141299	8.012775639	7.981564434	7.85317897	8.571231799	8.361343481	8.63418795	8.120332151	8.349310901	8.16535856	8.581041712	8.048507546	8.348483218	8.117505096	8.431715773	9.302557213	9.361319626	8.823979598	8.81952903
Mp6g19550	9.868848437	9.854799895	9.435873088	10.02607088	10.04090381	9.949243802	10.64853326	10.7432004	10.79929709	9.745613041	9.810803331	9.883136488	9.616287753	9.627596571	10.64629006	9.882810603	9.979035413	9.799345961	10.68052095	9.620205831	9.786935219	9.828608772	10.57212241	10.56831441
Mp6g19580	11.16783935	11.14378579	10.92481708	10.99018737	10.99211006	11.04648257	12.14754101	12.19516967	12.20464078	10.82504143	10.84564174	10.80904213	11.04230191	10.76020074	12.25696337	10.97446684	11.03934275	10.73275996	12.14708798	10.95611172	10.85948994	10.77144407	12.00828609	12.05178248
Mp6g19640	8.688396857	8.636945818	8.699577938	8.858112129	8.758270699	9.038766443	9.37726296	9.316134033	9.033140015	10.20356657	10.22496183	10.12238524	8.629949966	8.530534461	9.235429848	9.719874853	8.67602223	8.604669275	9.289701044	9.758807153	9.18294935	9.102101704	10.04983859	10.21232488
Mp6g19790	7.309506999	7.656380095	7.569234403	7.589390358	7.468409681	7.647414161	15.84439551	15.8800948	15.91885923	7.747993376	7.960120798	8.693507416	7.876054479	7.269759683	15.71948812	7.373903762	7.602260126	7.284712362	15.75548494	7.661913565	7.728849479	7.596312236	15.09491197	15.10807917
Mp6g19800	8.341607093	8.054653212	8.644267081	7.994968436	7.966959714	7.751817828	13.78020544	13.81278815	13.79346224	8.710333619	8.670948573	8.919986111	8.911380546	8.276971836	13.44259846	8.628771829	8.902403012	8.286603823	13.53298645	8.442704745	8.543895776	8.661051905	12.85266187	12.87341946
Mp6g20000	10.00931957	10.00256865	9.859399078	9.74787076	9.716795289	9.930374069	9.828327072	9.732726811	9.619966859	9.683017331	9.684078948	9.670666697	9.36055864	9.507002829	10.34373727	10.60833487	9.476036325	9.349220435	10.23386326	10.52736713	9.35644604	9.436288645	9.897018866	9.947335247
Mp6g20040	13.61084115	13.42227003	13.82852107	13.47374716	13.48193048	13.4519529	12.64096227	12.62908538	12.47168832	13.1730357	13.12516327	13.22510877	13.83908599	14.18308512	12.22983493	13.06672138	13.87767445	14.16875127	12.19704968	13.15517584	13.45741353	13.52405257	12.93534661	12.93393351
Mp6g20080	10.38178565	10.44323984	9.82315921	10.56039423	10.79707217	10.63586691	10.05354654	10.27855366	10.29958552	9.967160468	9.927033255	9.966091827	10.53469319	10.6236721	9.976642499	9.763361121	10.51248161	10.5936057	9.908021284	9.707112079	9.82831109	9.773658139	10.07913711	10.15233555
Mp6g20100	10.43372692	10.59973408	9.877174827	10.4138834	10.31794662	10.3665366	9.700576276	9.634101463	9.652317965	9.784254306	9.783991779	9.783274401	10.27058372	10.36462398	9.677337052	10.08406279	10.3687456	10.29512587	9.677079756	9.848264697	10.35679815	10.17028198	9.494482236	9.249884241
Mp6g20120	10.13882825	9.99544714	9.96994374	10.32713534	10.27690711	10.50120156	9.491585647	9.413021686	9.125410445	9.856223937	9.756657925	9.778562095	10.03691248	10.11329555	9.233438946	9.763361121	10.14795914	10.0697077	9.338920571	9.726981686	10.34232799	10.44618302	9.106665744	9.431038357
Mp6g20220	7.924959753	8.31681532	7.620371492	8.072474849	7.839937381	7.674725961	7.700226395	7.555962051	7.85317897	7.747993376	7.771505983	7.635117621	8.214110483	8.45858053	7.482738128	7.584109917	8.260817107	8.497396275	7.518359363	7.650218084	8.326719079	8.529249024	7.729991637	7.905268893
Mp6g20250	7.351011535	7.780756306	7.863544056	7.930395311	7.588786176	7.688058621	7.26772461	7.189445047	7.34259235	7.112559413	7.459379151	7.253894864	7.337041457	7.585328232	7.316569662	7.415332273	7.738782557	7.645304228	7.400186316	7.351266824	7.487653817	7.51599893	7.338433868	7.256210206
Mp6g20290	9.948829077	10.03244113	10.41623292	10.22518092	10.22668302	10.14534393	9.938800768	10.13763549	10.01394215	10.23681067	10.34483331	10.18922478	10.01627608	9.881454272	10.06706576	10.17911102	10.14245739	10.04417471	10.08659879	10.3315667	11.04052851	10.9403607	11.21796481	11.02384947
Mp6g20300	7.526012576	7.432842848	7.390710488	7.400157871	7.468409681	7.559543394	9.010934476	8.967430212	8.867326562	7.722493431	7.736034325	7.741308589	7.624885004	7.724182203	8.845805592	7.806335169	7.45555029	7.712407107	8.860613366	7.595432607	7.338939242	7.435408009	8.531954819	8.512539435
Mp6g20310	8.334894822	8.431264352	8.174972647	7.930395311	8.282370384	8.252791306	8.16074603	7.972255357	7.688580997	7.784936253	7.780160956	7.703003481	8.273838683	7.986937734	7.993948301	8.180899594	8.048507546	8.217672378	8.203879379	8.294367622	8.115914585	8.137742387	8.086996296	8.175200666
Mp6g20360	7.526012576	7.780756306	7.636720736	7.546444616	7.468409681	7.277195441	15.12722192	15.2153619	15.15787211	7.257564697	7.348009339	8.127480856	7.68949528	7.341844019	15.07613627	7.405220248	7.713163793	7.315958966	15.12784503	7.760581583	7.395354005	7.435408009	14.4938908	14.49724433
Mp6g20440	8.53292618	8.109252567	8.156186958	8.29022906	8.349078953	8.447089618	8.888238764	8.646551164	8.748004795	8.366764187	8.381050271	8.26300154	8.151040929	8.292579774	8.737479373	8.882729464	8.132460789	8.196149749	9.030737331	8.718447994	8.210082116	8.171774592	8.679137537	8.597367961
Mp6g20450	10.05258387	10.06339798	10.87561096	10.3955309	10.43026604	10.48558274	13.06367341	13.10160973	13.10231576	9.715916324	9.6056018	9.801966974	10.70015341	10.96790206	12.84627851	9.909167429	10.80664476	10.96494825	12.90993697	9.883998602	10.64107453	10.58473355	13.34289423	13.46259135
Mp6g20460	7.065387576	7.510090124	7.533184983	7.234567066	7.234196298	7.172046148	8.002805792	7.914529655	7.704857186	7.682798348	7.753944858	7.649139667	7.410991132	7.464792696	7.865753352	7.806335169	7.337292942	7.228321189	7.926266986	7.760581583	7.218759794	7.396324288	8.267335087	8.219350807
Mp6g20490	8.462417632	8.284748234	7.863544056	8.513575844	8.701152972	8.353943726	8.107608383	8.017981762	8.237304314	8.373708009	8.58718093	8.494089752	8.226309685	8.224727809	8.202052948	8.30208297	8.015830383	8.502987494	8.24679432	8.327978389	9.107529027	8.99688879	8.977463136	9.084887731
Mp6g20500	7.717706784	7.715107979	7.652752261	7.589390358	7.574741249	7.674725961	7.727325195	7.640522843	7.671990504	7.898481663	8.143287754	8.110391388	7.682555749	7.737567651	7.665071725	7.959312028	7.693445835	7.724065993	7.710608779	8.037819433	7.806798591	7.969708005	8.267335087	8.12452066
Mp6g20540	7.370743203	7.656380095	7.495320007	7.418021767	7.451864526	7.674725961	7.828221489	7.460892122	7.25744058	8.29497229	8.087776792	8.135926307	7.586669697	7.527489322	7.520967765	7.373903762	7.572019632	7.443690977	7.410851752	7.394318988	8.139257791	8.019131767	8.275434742	8.091002886
Mp6g20580	8.888782616	8.817860951	9.177553755	8.568944347	8.589255225	8.641991405	9.143065668	9.091504331	9.157868589	8.30968793	8.452180137	8.500255762	8.88796245	9.635922083	9.178550081	9.807981102	8.983413413	9.594869385	9.107209447	9.813553009	8.633232243	8.627239625	8.652823669	8.6973566
Mp6g20600	9.864621862	9.737638769	10.00494768	9.20206621	8.991998522	9.030684742	10.83005289	10.81652598	10.57784321	9.540232267	9.840366979	10.1696803	9.996388541	10.3116289	10.53015408	10.71787661	9.99237736	10.17153925	10.64978402	10.83474686	10.37041	10.22708333	10.50539664	10.70417584
Mp6g20690	7.541346465	7.842009948	8.193446418	7.775851028	7.545867909	7.899386535	8.321622641	8.367331271	8.461560083	7.722493431	7.90122676	8.020614043	7.799804887	7.87316794	8.498999727	8.197826031	7.799803883	7.883114703	8.422347847	8.187200578	7.853650521	7.862954338	8.213239709	8.357847802
Mp6g20700	10.00549415	9.878268108	9.96994374	10.36101582	10.37521258	10.4002772	14.17306129	14.22440676	14.16752535	10.98733292	10.90224168	10.891227	10.98072692	10.98726945	13.73795809	10.43276336	10.92876691	10.79600102	13.77124804	10.59367756	11.30964391	11.2312466	13.27127155	13.30807274
Mp6g20810	8.321353778	8.503715145	8.014730901	8.541570455	8.309513949	8.53950912	8.080033587	8.053170676	7.944711092	8.64547743	8.528041086	8.7751383	8.079531913	7.976639393	8.411826295	8.877916856	8.161826642	8.011155707	8.044126453	8.667033343	8.115914585	8.111507865	8.033085237	8.004940462
Mp6g20880	10.94222497	10.77008717	10.87686192	10.11879876	10.27690711	10.09552338	11.0613563	11.20834662	11.02188945	10.13092678	10.32650397	10.07728216	11.11585356	11.57148976	10.79962582	11.30572508	11.13146729	11.43725497	10.84179488	10.93850454	10.10550159	9.934634763	9.906412397	9.664028119
Mp6g20900	7.654256093	7.644130378	8.273027009	7.668934768	7.957744139	7.714120536	7.840094886	7.798977615	7.811134073	7.410884746	7.520772599	7.46170929	7.835759456	7.939752786	7.85951129	7.72278728	7.868102755	7.812255323	7.792534741	7.601705919	7.898317673	7.938865427	7.852018265	7.813763357
Mp6g21240	9.188940407	9.154779939	8.68749343	9.133689831	9.096780572	9.02662545	9.636169876	9.621583	9.610113267	10.3656852	10.31026994	10.30279198	9.640942031	9.758998497	8.61595008	9.292888571	9.659788482	9.671045366	8.883434691	9.394295425	9.259123871	9.232487051	8.699232942	8.646837816
Mp6g21290	7.640975459	7.953919425	7.47562356	7.753180704	7.740928691	7.277195441	7.339559972	7.509964079	7.34259235	7.448594988	7.316794142	7.228341072	7.811943675	7.668488293	7.263425413	7.425292407	7.680045924	7.664136811	7.451886929	7.385939754	7.298179967	7.208542465	7.326658368	6.91563566
Mp6g21320	8.206903008	8.217800967	8.025481922	8.297038108	8.512450594	8.325928878	7.67225267	7.753170346	7.811134073	7.682798348	7.745034403	7.662929667	8.129194276	8.349310901	7.695583825	7.848375092	8.066735871	8.002525375	7.855637412	7.781094948	8.055254572	7.58090174	7.970931065	7.875721035
Mp6g21430	7.640975459	7.656380095	7.888351242	7.911159418	7.910357691	8.008891184	7.292691535	7.161612447	7.155813557	7.501570555	7.283810734	7.513089321	7.723382154	7.510119675	7.290627121	7.12104835	7.638526158	7.645304228	7.165169013	6.808188837	7.687162458	7.786672075	7.361317806	7.19794408
Mp7g00020	8.549938162	8.779321993	8.107770477	8.33049748	8.551448817	8.563023029	8.442788022	8.264844431	8.371829436	8.394298933	8.351365499	8.201261036	8.774471761	8.756585226	8.107927814	8.53456938	8.684069325	8.754689109	8.208244939	8.34294193	8.916418368	8.655479091	8.187372712	7.794354299
